customer_id,vintage,age,gender,dependents,occupation,customer_nw_category,branch_code,days_since_last_transaction,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn
3078.0,1508.0,69.0,Male,0.0,Lawyer,Medium,6.0,83.0,5148.14,5148.14,5081.87,7896.5,0.6,0.6,0.6,0.6,,5122.51,Yes
3079.0,1857.0,37.0,Male,0.0,Engineer,Medium,430.0,48.0,5327.13,5506.63,6262.46,8356.35,0.13,246.56,179.63,1043.0,5479.11,5875.43,Yes
3080.0,4521.0,57.0,Female,0.0,Engineer,High,15.0,7.0,5963.79,7343.03,4944.31,1770.68,128.48,2857.54,0.4,743.11,6156.15,5647.32,Yes
3081.0,4365.0,73.0,Male,0.0,Engineer,Low,287.0,7.0,1058.76,1694.08,1591.27,1970.34,29.49,0.13,878.7,0.13,1369.07,1664.59,Yes
3082.0,2436.0,68.0,Female,0.0,Engineer,High,467.0,4.0,90093.25,4226.82,7516.91,3319.07,86938.14,2453.6,218214.57,15798.37,17889.26,3034.5,Yes
3085.0,3465.0,38.0,Female,0.0,Engineer,High,137.0,10.0,4334.58,2041.52,4173.82,1404.47,3542.9,0.04,1313.96,2857.19,3791.05,4438.32,No
3086.0,865.0,52.0,Male,0.0,Engineer,Medium,1120.0,85.0,725.06,725.06,8980.98,1297.39,0.6,0.6,0.6,0.6,725.06,725.06,No
3088.0,1721.0,50.0,Male,1.0,Engineer,Low,2048.0,9.0,4637.58,1055.44,1804.19,3649.39,3814.37,857.23,217.94,1360.8,3148.79,935.39,Yes
3089.0,201.0,41.0,Female,1.0,Engineer,Low,4411.0,28.0,13010.67,6653.53,6768.98,1307.08,6957.46,5428.89,600.31,6226.03,13093.43,1559.52,Yes
3091.0,2810.0,71.0,Female,0.0,Engineer,Low,273.0,0.0,2847.65,2718.15,1939.97,1194.01,130.03,1772.13,0.53,94.03,2722.62,2057.14,Yes
3092.0,3818.0,31.0,Male,0.0,Engineer,Low,553.0,249.0,3776.78,3757.69,3759.47,3683.86,0.41,0.41,0.41,0.41,3761.32,3757.69,Yes
3094.0,1709.0,40.0,Male,0.0,Accountant,Medium,1993.0,263.0,2938.89,2953.17,2936.23,3932.57,0.7,0.7,325.24,49.84,2927.35,2948.89,Yes
3095.0,1707.0,33.0,Male,2.0,Engineer,Medium,441.0,6.0,4348.62,1015.98,1957.81,5579.09,1643.5,72.01,203.83,508.26,,1689.87,Yes
3096.0,4393.0,65.0,Male,0.0,Lawyer,Medium,336.0,3.0,5784.84,522.14,3239.07,6766.28,1428.74,16335.8,2857.31,19203.13,4020.0,4578.32,Yes
3097.0,3055.0,30.0,Female,0.0,Engineer,Medium,306.0,47.0,2723.09,9445.23,7554.56,3853.51,0.21,3571.64,7285.93,221.64,9099.37,8105.37,No
3098.0,5145.0,51.0,Male,3.0,Engineer,Medium,136.0,10.0,14689.69,14299.02,10584.36,6163.56,614.64,5244.01,847.36,1357.5,14302.58,10993.43,Yes
3100.0,2609.0,77.0,Male,0.0,Lawyer,Low,460.0,24.0,,1624.46,1491.41,1842.58,40.76,0.29,857.43,428.86,824.38,1624.46,Yes
3101.0,4613.0,52.0,Male,0.0,Accountant,Medium,13.0,97.0,6861.46,128.18,3171.14,1847.67,0.7,0.7,28943.37,6143.49,5347.12,1419.32,Yes
3102.0,1404.0,59.0,Male,0.0,Engineer,High,107.0,19.0,2800.32,1376.66,1961.54,2373.03,2857.67,1447.26,0.53,0.53,2506.62,1835.15,Yes
3103.0,6198.0,58.0,Female,1.0,Engineer,Low,33.0,5.0,47174.45,45760.16,46797.35,47118.55,1414.96,0.67,0.67,2829.24,46052.77,46398.87,Yes
3104.0,2826.0,36.0,Male,0.0,Engineer,Medium,6.0,68.0,13226.4,13250.64,13588.31,7754.18,0.19,0.19,0.19,,13228.71,12970.95,Yes
3106.0,2664.0,51.0,Male,0.0,Engineer,Medium,2829.0,4.0,16044.36,11599.31,6640.71,3684.28,6518.37,4340.77,14023.71,17172.23,12961.53,4394.74,Yes
3107.0,2710.0,51.0,Male,2.0,Engineer,High,275.0,76.0,1982.82,1982.82,1942.45,1705.94,0.13,0.13,0.13,0.13,1982.82,1982.82,Yes
3108.0,2755.0,44.0,Female,0.0,Engineer,Medium,118.0,11.0,46.93,7704.74,1566.85,863.11,7658.36,7658.36,7658.36,7662.05,1540.73,794.45,No
3109.0,1134.0,40.0,Male,0.0,Engineer,Medium,1027.0,25.0,8500.72,7799.9,8582.01,6009.94,714.8,847.09,13.98,563.49,8437.67,8197.18,Yes
3111.0,4413.0,54.0,Female,0.0,Engineer,Medium,169.0,102.0,20963.25,20963.25,17786.92,2817.41,0.04,0.04,0.04,451.19,20963.25,21410.19,Yes
3112.0,3314.0,64.0,Male,0.0,Engineer,High,934.0,27.0,9494.94,8723.51,8971.79,8327.46,772.09,0.66,0.66,0.66,9468.34,8723.51,Yes
3113.0,1845.0,55.0,Male,0.0,Engineer,Medium,546.0,25.0,15125.53,1481.45,5401.62,2371.36,14286.29,15714.86,320.57,14286.29,15137.84,986.41,Yes
3115.0,5901.0,90.0,Female,0.0,Engineer,High,1357.0,9.0,6935.96,6357.39,5580.88,2778.54,578.66,578.66,0.09,,6556.9,6002.78,Yes
3116.0,463.0,35.0,Male,0.0,Engineer,Low,2608.0,14.0,1001.13,1420.23,1566.67,1056.86,2857.59,214.73,419.5,318.84,1204.37,1538.27,Yes
3117.0,1745.0,53.0,Male,0.0,Engineer,High,501.0,5.0,1497.9,5590.33,7884.6,9598.81,12462.85,0.09,14080.79,1973.87,3345.98,6867.14,Yes
3118.0,4232.0,66.0,Female,0.0,Engineer,High,60.0,7.0,2810.31,3436.02,4078.93,4284.36,407.93,513.41,1467.34,4814.15,3207.53,4127.19,Yes
3119.0,457.0,37.0,Male,0.0,Engineer,High,2932.0,17.0,22238.87,2417.85,10077.68,19871.78,35572.0,0.57,16573.43,1214.86,15366.56,2910.94,Yes
3120.0,645.0,30.0,Male,0.0,Engineer,Medium,1098.0,151.0,5636.33,5668.36,5743.58,5631.21,0.5,0.5,0.5,102.86,,5756.12,Yes
3121.0,3177.0,74.0,Female,0.0,Engineer,High,625.0,14.0,38290.32,38211.46,25713.64,20450.32,58.23,19332.56,0.11,0.11,38253.29,20083.57,Yes
3123.0,553.0,28.0,Male,0.0,Engineer,Medium,1003.0,94.0,6633.06,6633.06,7430.69,4439.81,0.43,0.43,0.43,1429.0,6633.06,7416.47,Yes
3124.0,1850.0,31.0,Male,0.0,Accountant,Low,795.0,0.0,4373.18,993.73,2206.35,990.86,4852.41,1853.47,1401.25,7888.53,1444.03,1590.42,Yes
3125.0,2112.0,57.0,Female,0.0,Engineer,Low,1510.0,283.0,3015.99,3030.28,3038.77,3059.21,0.6,0.6,0.6,,,3038.57,Yes
3126.0,1427.0,60.0,Male,0.0,Accountant,Medium,2446.0,58.0,1501.84,1524.53,1445.27,1192.09,0.13,209.06,22.81,0.13,1515.92,1504.31,Yes
3127.0,1596.0,66.0,Female,0.0,Engineer,High,18.0,129.0,1486.51,1486.51,1486.51,1969.66,0.09,0.09,0.09,0.09,1486.51,1486.51,Yes
3130.0,1888.0,53.0,Female,0.0,Accountant,Low,1808.0,81.0,515.31,8744.35,8809.4,5822.77,0.19,0.19,571.61,1857.33,6642.26,9942.51,Yes
3132.0,4640.0,48.0,Male,2.0,Accountant,Low,178.0,98.0,22.63,6436.38,6601.22,6769.07,0.06,0.06,9048.32,1606.98,4425.36,7394.1,No
3133.0,6522.0,46.0,Female,3.0,Engineer,High,489.0,74.0,,1101.46,3255.16,1788.18,0.27,0.27,41.33,0.27,1064.87,3405.61,No
3134.0,1700.0,59.0,Male,0.0,Accountant,Low,1209.0,83.0,9932.33,10619.47,11197.43,13153.29,0.27,0.27,571.7,,10335.38,11286.7,Yes
3137.0,3199.0,48.0,Female,0.0,Engineer,High,445.0,352.0,2306.14,2303.43,2303.1,2284.78,0.27,0.27,0.27,0.27,2304.74,2303.43,Yes
3139.0,2194.0,34.0,Female,0.0,Accountant,Low,4463.0,143.0,8118.04,8132.32,8144.58,7838.97,0.17,0.17,0.17,0.17,8130.85,8144.3,Yes
3140.0,1238.0,64.0,Male,0.0,Lawyer,Low,1925.0,86.0,146.84,146.84,4258.38,203.13,0.63,0.63,0.63,6429.2,146.84,6391.08,No
3141.0,1916.0,18.0,Female,0.0,Doctor,Medium,342.0,0.0,4098.26,3812.54,3815.82,3789.14,285.96,0.24,0.24,0.24,3822.39,3812.54,Yes
3143.0,2661.0,70.0,Male,0.0,Engineer,Low,912.0,72.0,1840.25,1843.82,1713.47,1110.17,0.43,0.43,357.57,0.43,1863.28,1687.05,Yes
3144.0,4757.0,47.0,Male,2.0,Engineer,Medium,1702.0,0.0,1548.57,1476.92,1967.82,4084.3,1977.54,1500.64,1283.62,1748.93,758.94,788.98,No
3145.0,6295.0,54.0,Male,0.0,Accountant,Medium,1.0,181.0,3578.8,5355.03,8155.46,4427.4,0.44,0.44,1457.7,9753.87,4809.64,9300.0,No
3146.0,1789.0,71.0,Male,0.0,Lawyer,Low,2096.0,42.0,,4592.61,2760.92,2538.47,0.06,3638.23,0.06,0.06,,2597.48,Yes
3147.0,5787.0,68.0,Female,0.0,Accountant,High,240.0,27.0,6940.66,11050.33,10723.03,10712.4,70.72,0.13,0.13,0.13,10062.74,11047.88,Yes
3148.0,723.0,34.0,Male,0.0,Engineer,Medium,2701.0,27.0,228.18,326.21,1981.95,1509.87,642.93,357.21,740.96,3471.5,519.0,1076.54,Yes
3149.0,4872.0,52.0,Male,2.0,Engineer,Medium,170.0,121.0,2593.83,2593.83,3975.45,4371.99,0.5,0.5,0.5,7571.02,2593.83,5049.73,Yes
3151.0,704.0,61.0,Female,0.0,Engineer,Medium,1114.0,23.0,4385.32,4417.79,3996.54,3648.03,207.64,861.87,409.37,297.62,4262.12,3971.68,Yes
3152.0,1403.0,35.0,Female,0.0,Engineer,High,1472.0,280.0,30881.43,30018.57,29836.69,26975.53,0.33,0.33,0.33,0.33,30716.8,29807.7,Yes
3153.0,3892.0,73.0,Male,0.0,Lawyer,Low,1796.0,0.0,1040.6,1263.86,1716.71,2296.49,297.54,290.97,435.34,952.24,1019.36,1628.82,Yes
3156.0,4420.0,52.0,Male,3.0,Engineer,Medium,48.0,0.0,576.87,4290.35,4426.36,3642.8,1362.4,4109.86,1193.14,150.64,4156.81,5745.48,Yes
3157.0,2354.0,38.0,Male,2.0,Engineer,Medium,339.0,6.0,1412.77,1974.24,2155.03,994.1,3014.93,4179.21,4032.11,12114.8,,3659.63,No
3158.0,2266.0,48.0,Female,0.0,Engineer,Medium,876.0,7.0,1883.21,1881.79,1881.92,1869.87,1.79,0.36,0.36,0.36,1882.18,1881.79,Yes
3161.0,488.0,32.0,Male,0.0,Engineer,High,176.0,13.0,2214.57,3076.71,3625.86,5327.23,780.9,0.19,1671.61,3614.47,2085.43,3658.74,Yes
3162.0,223.0,49.0,Female,0.0,Engineer,Low,4435.0,4.0,2222.18,9992.29,5840.26,98.34,5626.05,13000.24,14522.08,,6566.53,10866.85,No
3163.0,3968.0,32.0,Male,0.0,Engineer,High,467.0,26.0,1383.33,884.09,5793.9,3486.1,2588.76,10144.66,7217.66,13539.21,6413.82,8018.52,No
3164.0,2397.0,60.0,Male,2.0,Engineer,Medium,1281.0,6.0,784.11,900.1,1693.64,1982.84,1642.96,1429.53,615.83,909.03,1507.99,1106.73,Yes
3165.0,1058.0,56.0,Male,2.0,Engineer,Medium,237.0,42.0,2350.22,2350.22,2320.41,1020.92,0.24,56.81,0.24,0.24,2350.22,2317.37,Yes
3167.0,983.0,63.0,Male,1.0,Lawyer,Medium,1403.0,26.0,5897.9,6654.92,6710.94,10137.11,65.43,1.47,1315.97,721.55,,6977.47,Yes
3168.0,3614.0,32.0,Male,0.0,Accountant,Medium,509.0,47.0,3808.66,4111.76,2580.38,1820.79,0.41,2589.78,295.27,865.74,3892.94,2901.86,No
3169.0,3082.0,72.0,Male,0.0,Engineer,Medium,161.0,23.0,9202.3,9173.73,9181.61,9144.39,28.83,0.26,0.26,0.26,9197.37,9173.73,Yes
3170.0,7294.0,48.0,Female,0.0,Engineer,Medium,1307.0,11.0,1192.39,1008.76,2322.62,3154.07,387.68,0.19,204.04,3571.61,1100.85,1700.0,Yes
3171.0,4035.0,50.0,Female,0.0,Engineer,High,321.0,87.0,1605.48,1594.77,1743.66,2077.26,0.36,0.36,0.36,377.67,1603.64,1712.94,Yes
3172.0,2402.0,44.0,Female,2.0,Accountant,Medium,1533.0,139.0,187.69,187.69,2768.34,4932.4,0.7,0.7,0.7,0.7,187.69,187.69,Yes
3173.0,2181.0,32.0,Male,0.0,Engineer,Low,1829.0,252.0,2953.53,2868.67,2831.24,1889.75,0.3,0.3,714.59,643.16,2833.06,3073.08,Yes
3174.0,1093.0,56.0,Male,0.0,Engineer,Low,2024.0,201.0,8850.9,7370.18,8719.01,15023.26,0.24,0.24,19.53,0.24,8451.07,7126.93,Yes
3175.0,2665.0,70.0,Male,0.0,Engineer,High,145.0,5.0,6588.85,7062.81,7074.95,7480.41,625.74,638.69,857.84,857.84,6548.52,6910.4,Yes
3177.0,2840.0,48.0,Male,2.0,Accountant,Medium,177.0,28.0,3218.45,2985.48,3146.04,3453.76,318.54,0.69,228.43,190.39,3207.44,3040.63,Yes
3179.0,4508.0,46.0,Male,0.0,Accountant,Medium,235.0,24.0,2923.35,1491.39,1902.09,5880.27,1428.59,0.01,0.01,0.01,2725.49,1491.39,Yes
3180.0,1463.0,28.0,Male,0.0,Accountant,Low,2034.0,76.0,997.17,997.17,1857.74,3455.28,0.01,0.01,0.01,963.73,997.17,1659.52,No
3181.0,1492.0,23.0,Female,0.0,Doctor,High,1357.0,178.0,3817.56,13837.78,13579.83,17911.96,0.04,0.04,10019.46,4382.75,7267.42,15248.35,No
3182.0,2473.0,46.0,Female,0.0,Engineer,High,14.0,23.0,1534.84,1471.96,1586.32,977.07,500.64,500.64,437.77,143.5,1868.91,1518.05,Yes
3183.0,3112.0,13.0,Female,0.0,Doctor,High,182.0,68.0,60.28,2417.43,1617.74,200.4,0.61,0.61,2357.76,0.61,1360.78,2417.43,Yes
3185.0,3181.0,48.0,Female,0.0,Engineer,High,667.0,119.0,4960.71,6130.77,6245.65,4789.6,0.66,0.66,1314.43,790.77,5522.28,6400.59,Yes
3187.0,2082.0,26.0,Male,0.0,Doctor,Low,1655.0,172.0,1527.64,1527.64,1527.64,1584.96,0.66,0.66,0.66,0.66,1527.64,1527.64,Yes
3188.0,199.0,37.0,Male,2.0,Accountant,High,75.0,90.0,5873.2,4567.86,1455.82,1652.99,0.34,0.34,1173.78,2350.38,2477.33,1019.08,Yes
3189.0,1715.0,46.0,Male,0.0,Engineer,Low,1683.0,18.0,3526.92,3517.66,3416.84,2456.57,204.35,0.66,0.66,0.66,3478.67,3517.66,Yes
3190.0,2676.0,69.0,Female,0.0,Engineer,High,1427.0,58.0,109.81,114.24,4005.48,224.6,0.19,3634.54,4.61,18493.11,111.35,1320.23,No
3192.0,3147.0,53.0,Female,0.0,Accountant,Medium,12.0,260.0,,36112.93,36229.54,37033.82,0.11,0.11,0.11,201.61,36112.93,36119.43,Yes
3193.0,1157.0,83.0,Female,0.0,Lawyer,High,329.0,0.0,27240.72,27125.98,22749.96,10108.03,406.07,6257.15,0.09,0.09,27145.76,25527.62,Yes
3195.0,1347.0,30.0,Female,0.0,Engineer,Low,2095.0,109.0,1418.7,1418.7,3795.05,3087.54,0.1,0.1,0.1,4857.24,1418.7,3976.31,No
3199.0,3981.0,72.0,Male,0.0,Accountant,Medium,465.0,10.0,2002.66,1901.77,1923.97,2022.17,112.79,0.69,0.69,0.69,1962.62,1901.77,Yes
3200.0,1355.0,37.0,Male,0.0,Accountant,Low,193.0,12.0,1438.41,2224.13,5499.74,4982.49,2071.61,0.19,1428.76,,2561.56,6694.17,No
3202.0,1098.0,43.0,Male,0.0,Engineer,Low,3000.0,35.0,1783.07,1808.73,1690.38,1609.41,0.51,286.53,0.51,0.7,1793.1,1716.58,Yes
3203.0,600.0,52.0,Male,0.0,Accountant,Low,2646.0,6.0,3090.73,3467.35,3417.14,759.79,286.34,0.63,662.96,336.96,3174.61,3705.61,Yes
3204.0,993.0,35.0,Male,2.0,Engineer,Medium,3003.0,26.0,9021.73,8735.93,8649.17,7603.36,150.06,150.06,246.4,303.54,8879.23,8662.41,Yes
3205.0,1886.0,24.0,Male,0.0,Doctor,Medium,359.0,264.0,4016.38,4016.38,3137.57,1140.96,0.36,0.36,0.36,3087.2,4016.38,2821.28,Yes
3206.0,3205.0,50.0,Female,0.0,Engineer,Low,527.0,161.0,27.95,7170.81,5200.37,7037.95,0.46,0.46,7143.31,0.46,1259.48,7170.81,No
3207.0,6255.0,50.0,Male,3.0,Accountant,High,21.0,21.0,90224.05,88618.1,81108.03,68730.62,16.21,0.2,1714.49,1749.94,87739.26,86796.79,Yes
3208.0,4724.0,55.0,Male,2.0,Accountant,Medium,194.0,270.0,12608.74,18426.2,13619.9,19468.37,0.67,0.67,14943.54,286.39,8952.22,16074.28,Yes
3209.0,1280.0,26.0,Female,0.0,Accountant,Low,1203.0,0.0,287.55,3162.06,2837.18,2167.87,12859.14,0.57,16028.58,3.43,2824.01,2971.44,Yes
3212.0,4553.0,62.0,Female,0.0,Lawyer,Medium,13.0,28.0,1301.75,1514.32,1756.6,776.14,501.27,0.57,714.86,857.71,1456.65,1597.27,Yes
3213.0,854.0,63.0,Female,0.0,Engineer,High,1226.0,94.0,34522.77,34297.77,34265.15,12711.18,0.31,0.31,0.31,0.31,34468.46,34254.22,Yes
3214.0,504.0,62.0,Male,0.0,Engineer,Medium,44.0,11.0,33354.94,29801.37,33041.78,23853.07,2747.49,4890.34,2265.34,3603.03,33282.01,30054.83,Yes
3215.0,1923.0,7.0,Male,0.0,Doctor,Low,663.0,185.0,3049.27,3049.27,3049.27,3037.48,0.26,0.26,0.26,0.26,3049.27,3049.27,Yes
3218.0,1893.0,43.0,Male,0.0,Engineer,Low,1672.0,114.0,3137.08,4279.94,4240.53,2239.99,0.37,0.37,0.37,0.37,4161.72,4279.94,Yes
3219.0,861.0,13.0,Male,0.0,Doctor,High,273.0,103.0,,205.32,1546.59,1563.17,0.64,0.64,1357.79,1620.54,898.91,1189.85,No
3222.0,4013.0,42.0,Male,0.0,Accountant,Medium,27.0,172.0,4261.08,4121.8,3485.71,6913.69,0.04,0.04,4786.84,1768.24,3435.27,3563.55,Yes
3224.0,947.0,38.0,Male,0.0,Accountant,Low,190.0,19.0,835.47,4764.04,3484.97,4686.31,714.39,0.1,4642.96,0.1,,4764.04,Yes
3225.0,2942.0,40.0,Female,0.0,Accountant,Medium,1799.0,13.0,4013.68,1309.28,3224.56,3561.34,2265.56,0.44,0.44,0.44,2527.29,3045.67,Yes
3227.0,614.0,24.0,Female,0.0,Doctor,Medium,792.0,245.0,1559.74,1559.74,1559.74,1549.91,0.07,0.07,0.07,0.07,1559.74,1559.74,Yes
3229.0,4281.0,67.0,Male,1.0,Accountant,High,126.0,313.0,8311.18,8456.61,8354.57,8002.59,0.26,0.26,0.26,0.26,8356.32,8374.77,Yes
3231.0,2151.0,68.0,Male,0.0,Lawyer,Low,1519.0,86.0,708.67,1665.81,3259.57,649.39,0.7,0.7,929.27,2714.99,976.16,2909.18,No
3232.0,3583.0,50.0,Male,1.0,Engineer,Low,2092.0,49.0,80.49,1496.99,1556.22,9091.6,0.5,6286.21,1293.61,11511.28,627.77,877.76,Yes
3233.0,2277.0,30.0,Female,0.0,Accountant,Medium,13.0,290.0,2377.16,2522.61,2715.82,3719.56,0.14,0.14,0.14,257.93,2387.19,2760.58,No
3234.0,1235.0,39.0,Male,0.0,Engineer,Low,2451.0,14.0,2550.67,2664.25,2979.42,4750.92,71.5,154.36,142.21,0.07,2657.5,2589.22,Yes
3236.0,1277.0,37.0,Male,0.0,Engineer,Medium,1580.0,290.0,2783.15,2783.15,2783.15,2767.19,0.19,0.19,0.19,0.19,2783.15,2783.15,Yes
3237.0,2434.0,34.0,Male,0.0,Accountant,Low,1522.0,188.0,8598.47,9094.83,9266.7,9744.93,0.19,0.19,743.04,1428.76,8683.68,9493.44,Yes
3238.0,4177.0,65.0,Female,0.0,Engineer,High,544.0,11.0,3439.81,5059.08,3496.0,80.75,988.61,7926.14,9410.36,2957.29,5855.08,4541.63,Yes
3239.0,4251.0,71.0,Male,0.0,Lawyer,Low,23.0,173.0,2945.25,2883.99,2902.88,4715.66,0.33,0.33,0.33,0.33,,2883.99,Yes
3241.0,2947.0,55.0,Male,0.0,Engineer,Low,732.0,26.0,4247.37,4247.37,4247.37,4009.23,571.56,285.84,0.13,0.13,4247.37,4247.37,Yes
3242.0,3182.0,45.0,Male,2.0,Engineer,Medium,299.0,33.0,1765.4,4960.08,10837.14,3364.58,0.49,7587.66,2159.11,2516.47,3071.22,9430.55,No
3244.0,642.0,57.0,Male,0.0,Accountant,Medium,1298.0,18.0,4916.16,4764.73,4424.48,2987.32,568.66,568.51,0.09,0.09,4844.34,4526.36,Yes
3245.0,5465.0,49.0,Male,0.0,Engineer,Low,1201.0,303.0,1611.47,1873.16,2161.54,2631.16,0.36,0.36,574.43,677.93,1719.89,2187.68,Yes
3246.0,2785.0,35.0,Female,0.0,Doctor,Low,276.0,74.0,6148.06,6147.61,8472.17,2028.37,0.56,0.56,0.56,0.56,6147.84,9051.06,Yes
3249.0,3000.0,44.0,Female,0.0,Engineer,Low,429.0,112.0,,1638.12,1704.8,1846.66,0.24,0.24,0.24,0.24,1638.12,1638.12,Yes
3252.0,2964.0,28.0,Female,0.0,Doctor,Medium,41.0,5.0,4778.04,4389.47,4412.37,4365.44,428.69,0.11,40.11,0.11,4451.69,4391.85,Yes
3255.0,2258.0,42.0,Female,0.0,Accountant,High,3.0,6.0,12002.63,1352.85,2399.1,3522.77,10661.96,2686.17,12.18,544.1,5221.12,1241.53,Yes
3256.0,748.0,27.0,Male,0.0,Engineer,Low,291.0,7.0,4917.99,540.66,1933.16,2120.23,6298.59,743.01,1735.87,3935.63,1774.26,1953.48,Yes
3257.0,2241.0,55.0,Male,0.0,Engineer,Low,1527.0,14.0,11962.56,11621.65,11526.9,10323.64,450.11,514.4,0.11,0.11,11835.6,11540.21,No
3259.0,1555.0,38.0,Male,0.0,Engineer,Medium,44.0,153.0,3527.91,3527.91,3617.05,3494.08,0.19,0.19,0.19,527.36,3527.91,3791.04,Yes
3260.0,4234.0,63.0,Male,0.0,Engineer,Medium,331.0,91.0,3104.72,3104.72,3103.01,3418.45,0.1,0.1,0.1,0.1,3104.72,3104.63,Yes
3261.0,1497.0,65.0,Female,4.0,Engineer,Low,1797.0,27.0,3005.29,2976.57,3002.92,2421.76,32.13,32.2,3.41,74.84,3004.3,3031.41,Yes
3263.0,1591.0,39.0,Male,1.0,Accountant,Medium,375.0,6.0,4314.96,1518.71,2561.32,897.62,4285.91,0.2,1489.67,942.96,2820.89,2250.25,Yes
3265.0,1367.0,56.0,Male,0.0,Engineer,Medium,855.0,126.0,,6259.62,6259.62,6158.59,0.09,0.09,0.09,0.09,6259.62,6259.62,Yes
3266.0,1176.0,32.0,Male,0.0,Accountant,Low,1672.0,3.0,6233.66,5216.63,5238.43,5759.13,61.09,18.3,410.08,708.82,6027.5,4972.6,Yes
3267.0,2027.0,24.0,Male,0.0,Doctor,Medium,145.0,31.0,7971.36,13036.79,11535.68,10099.92,0.03,714.31,5065.46,0.03,10607.2,12368.58,Yes
3268.0,5225.0,46.0,Female,1.0,Accountant,Medium,27.0,159.0,10618.5,9237.59,7800.95,7887.07,0.2,0.2,993.53,933.72,8785.38,8100.63,Yes
3270.0,1020.0,39.0,Male,0.0,Engineer,Medium,1251.0,3.0,405.63,1083.56,3701.54,7921.92,7.2,0.06,722.91,4539.13,631.27,4611.38,No
3271.0,2670.0,59.0,Male,0.0,Engineer,Low,961.0,84.0,2335.6,2469.79,3159.13,1763.89,0.3,0.3,134.49,1011.0,2386.5,3269.66,Yes
3272.0,1834.0,35.0,Female,0.0,Accountant,Medium,354.0,7.0,7360.98,3172.8,5785.07,7921.71,21.8,0.37,1371.68,490.15,3566.33,2195.62,Yes
3274.0,4851.0,65.0,Male,2.0,Accountant,High,167.0,10.0,3269.97,2989.62,3658.59,2398.98,1382.61,96.9,766.55,668.56,3958.25,3438.87,Yes
3275.0,1143.0,57.0,Female,0.0,Engineer,Low,163.0,0.0,2016.38,1325.07,1861.93,2259.02,710.56,692.99,1733.53,290.93,3159.06,1120.35,Yes
3277.0,1764.0,26.0,Male,0.0,Doctor,Medium,1907.0,20.0,1382.23,1548.92,2174.92,5158.58,143.54,1.71,472.51,1262.33,1477.14,1994.96,Yes
3278.0,1537.0,39.0,Male,0.0,Accountant,Medium,62.0,20.0,2857.79,2773.53,2545.3,2279.57,2027.39,1491.67,1523.52,781.53,2853.14,2576.18,Yes
3279.0,463.0,53.0,Male,0.0,Engineer,Low,288.0,88.0,,1399.76,1957.29,1382.58,0.3,0.3,0.3,8.87,,1405.01,Yes
3280.0,1678.0,62.0,Female,0.0,Engineer,Medium,2083.0,333.0,21371.31,21371.31,21367.92,21238.13,0.5,0.5,0.5,0.5,21371.31,21366.48,Yes
3281.0,4854.0,37.0,Male,0.0,Accountant,Low,42.0,32.0,2613.04,3127.84,2575.56,716.68,0.69,912.39,4887.63,882.42,3184.04,2977.61,Yes
3283.0,1531.0,45.0,Male,2.0,Engineer,Low,2147.0,0.0,3064.59,3650.39,3001.68,1751.82,2089.19,2353.29,0.61,4450.51,3402.58,2138.25,Yes
3286.0,4675.0,62.0,Female,0.0,Engineer,Low,47.0,0.0,2786.16,2786.16,2701.23,2171.83,11428.87,28.54,0.3,428.89,2786.16,2812.14,Yes
3288.0,4603.0,43.0,Female,0.0,Engineer,Medium,145.0,229.0,1750.34,1750.34,1750.34,4045.68,0.3,0.3,0.3,0.3,1750.34,1750.34,Yes
3291.0,195.0,63.0,Male,2.0,Engineer,Low,3019.0,88.0,1995.04,1723.71,3187.87,4961.97,0.54,0.54,493.5,1922.07,2046.04,2462.66,No
3293.0,5460.0,36.0,Male,0.0,Engineer,High,103.0,32.0,66179.9,67311.83,66971.46,65166.77,0.19,192.39,1132.11,192.39,66596.96,67314.2,Yes
3294.0,398.0,28.0,Female,0.0,Engineer,Medium,53.0,15.0,149.29,1395.57,1724.14,1482.54,3519.97,497.53,4051.97,0.39,2039.26,1347.46,Yes
3296.0,1717.0,32.0,Male,0.0,Engineer,Low,2296.0,6.0,1581.05,729.8,2324.92,2533.75,17.22,714.73,2026.82,1781.96,1507.41,3296.63,Yes
3297.0,832.0,33.0,Male,0.0,Accountant,Medium,676.0,336.0,9303.4,9303.4,9141.61,8372.91,0.13,0.13,0.13,1002.99,,9021.34,Yes
3298.0,2145.0,59.0,Male,0.0,Accountant,Low,1777.0,236.0,54490.08,54490.08,54500.46,54428.96,0.26,0.26,0.26,0.26,54490.08,54490.22,Yes
3299.0,812.0,41.0,Female,0.0,Engineer,Low,785.0,20.0,2800.38,2228.95,1656.65,819.95,572.13,429.27,0.7,0.7,2642.75,1732.19,Yes
3302.0,3099.0,38.0,Female,0.0,Engineer,Low,381.0,19.0,9183.14,9115.77,7865.9,4791.26,67.91,7857.69,0.54,26286.26,9162.23,7456.78,No
3303.0,1400.0,47.0,Female,2.0,Engineer,Low,1460.0,237.0,3346.76,3492.4,4755.43,6786.83,0.61,0.61,189.11,3046.26,3350.88,4436.72,Yes
3304.0,2547.0,65.0,Male,0.0,Engineer,Medium,289.0,3.0,2937.21,2845.9,2658.76,1201.63,89.7,93.27,0.41,0.41,2871.57,2806.96,Yes
